certificado,producto,fec_nac,fec_ini,fec_fin,t_poliza,vigencia,moneda,beneficio,monto_prima,monto_gasto,dotal,sexo
A22045,producto002,11/5/1986,2/25/2019,2/25/2023,4,4,PEN,35839.6291,892.40404,89.240404,50,F
A22046,producto002,10/6/1951,2/25/2019,2/25/2024,4,4,PEN,12897.9609,379.19882,37.919882,50,F
A22047,producto002,4/8/1987,2/25/2019,2/25/2024,4,4,PEN,60090.61014,1562.35332,156.235332,50,F
A22048,producto002,4/16/1956,2/25/2019,2/25/2024,4,4,PEN,32085.3302,943.30786,94.330786,50,F
A22049,producto002,8/27/1981,2/25/2019,2/25/2024,4,4,PEN,44643.9323,1312.52858,131.252858,50,F
A22050,producto002,7/6/1975,2/25/2019,2/25/2024,4,4,PEN,31844.55296,936.22496,93.622496,50,F
A22051,producto002,1/5/1992,2/26/2019,2/26/2024,4,4,PEN,66456.59658,1953.82572,195.382572,50,F
A22052,producto002,5/25/1997,2/26/2019,2/26/2024,4,4,PEN,34911.98634,1026.41044,102.641044,50,F
A22053,producto002,7/6/1984,2/26/2019,2/26/2024,4,4,PEN,55690.18532,1637.2873,163.72873,50,F
A22054,producto002,3/24/1997,2/26/2019,2/26/2024,4,4,PEN,29842.35672,877.36968,87.736968,50,F
A22055,producto002,4/16/1970,2/26/2019,2/26/2024,4,4,PEN,28141.02346,827.33442,82.733442,50,F
A22056,producto002,10/18/1987,2/26/2019,2/26/2024,4,4,PEN,51594.02534,1516.86766,151.686766,50,F
A22057,producto002,7/7/1960,2/26/2019,2/26/2023,4,4,PEN,47578.09342,1184.69516,118.469516,50,F
A22058,producto002,10/15/1978,2/26/2019,2/26/2024,4,4,PEN,36444.43638,1071.46182,107.146182,50,F
A22059,producto002,10/10/1960,2/26/2019,2/26/2024,4,4,PEN,56368.8719,1657.2435,165.72435,50,F
A22060,producto002,8/8/1970,2/26/2019,2/26/2024,4,4,PEN,44664.42618,1161.27506,116.127506,50,F
A22061,producto002,3/18/1961,2/26/2019,2/26/2024,4,4,PEN,57590.698,1693.16466,169.316466,50,F
A22062,producto002,12/6/1993,2/26/2019,2/26/2024,4,4,PEN,38335.58102,1127.07034,112.707034,50,F
A22063,producto002,7/15/1953,2/26/2019,2/26/2024,4,4,PEN,43529.96274,1279.7818,127.97818,50,F
A22064,producto002,7/6/1954,2/26/2019,2/26/2024,4,4,PEN,38015.45462,1117.6506,111.76506,50,F
A22065,producto002,2/25/1983,2/26/2019,2/26/2024,4,4,PEN,42714.73646,1255.82402,125.582402,50,F
A22066,producto002,1/13/1991,2/26/2019,2/26/2024,4,4,PEN,50705.69526,1490.73848,149.073848,50,F
A22067,producto002,5/25/1984,2/26/2019,2/26/2023,4,4,PEN,59559.50638,1280.52628,128.052628,50,F
A22068,producto003,12/21/1992,2/26/2019,2/26/2024,4,4,PEN,29088.7982,756.30896,75.630896,50,F
A22069,producto002,10/5/1988,2/26/2019,2/26/2024,4,4,PEN,50606.45194,1487.8226,148.78226,50,F
A22070,producto002,10/13/1977,2/26/2019,2/26/2024,4,4,PEN,40105.11692,1179.09088,117.909088,50,F
A22071,producto002,12/21/1992,2/26/2019,2/26/2024,4,4,PEN,51200.9916,1505.30754,150.530754,50,F
A22072,producto002,3/5/1989,2/26/2019,2/26/2024,4,4,PEN,36363.15364,1069.07328,106.907328,50,F
A22073,producto002,10/2/1990,2/26/2019,2/26/2024,4,4,PEN,37593.94452,1105.26328,110.526328,50,F
A22074,producto002,5/1/1953,9/4/2019,2/26/2024,4,4,PEN,18852.63248,508.07658,50.807658,50,F
A22075,producto002,3/17/1988,2/26/2019,2/26/2024,4,4,PEN,96205.83126,2828.44496,282.844496,50,F
A22076,producto002,2/5/1986,2/26/2019,2/26/2024,4,4,PEN,65661.18174,1707.1857,170.71857,50,F
A22077,producto002,3/8/1978,2/27/2019,2/27/2024,4,4,PEN,38674.67098,1137.02776,113.702776,50,F
A22078,producto002,1/26/1990,2/27/2019,2/27/2024,4,4,PEN,38995.88308,1146.47852,114.647852,50,F
A22079,producto002,9/11/1995,2/27/2019,2/27/2024,4,4,PEN,60781.97356,1786.98982,178.698982,50,F
A22080,producto002,2/8/1975,2/27/2019,2/27/2024,4,4,PEN,36616.2148,1076.51808,107.651808,50,F
A22081,producto002,12/10/1981,2/27/2019,2/27/2024,4,4,PEN,40242.4011,1183.12348,118.312348,50,F
A22082,producto002,7/11/1988,2/27/2019,2/27/2024,4,4,PEN,39938.01218,1174.18972,117.418972,50,F
A22083,producto002,5/30/1987,2/27/2019,2/27/2024,4,4,PEN,43341.27842,1274.22922,127.422922,50,F
A22084,producto002,4/16/1985,2/27/2019,2/27/2024,4,4,PEN,29850.79416,877.62818,87.762818,50,F
A22085,producto002,10/1/1994,2/27/2019,2/27/2024,4,4,PEN,49118.09166,1277.07272,127.707272,50,F
A22086,producto002,12/25/1983,2/28/2019,2/28/2024,4,4,PEN,44121.44176,1147.16096,114.716096,50,F
A22087,producto002,7/14/1984,2/27/2019,2/27/2023,4,4,PEN,50707.06014,1090.1979,109.01979,50,F
A22088,producto002,5/1/1981,2/27/2019,2/27/2023,4,4,PEN,66390.26548,1653.11784,165.311784,50,F
A22089,producto002,4/1/1983,2/27/2019,2/27/2023,4,4,PEN,10445.8816,260.1027,26.01027,50,F
A22090,producto002,12/11/1972,2/27/2019,2/27/2024,4,4,PEN,48529.45614,1426.77524,142.677524,50,F
A22091,producto002,12/13/1967,2/27/2019,2/27/2024,4,4,PEN,60557.69896,741.83296,74.183296,50,F
A22092,producto002,1/22/1990,2/27/2019,2/27/2024,4,4,PEN,62480.06006,1836.91134,183.691134,50,F
A22093,producto002,2/3/1992,2/27/2019,2/27/2024,4,4,PEN,33943.2731,997.93408,99.793408,50,F
A22094,producto002,7/21/1992,2/27/2019,2/27/2024,4,4,PEN,46142.7153,1356.59766,135.659766,50,F
A22095,producto002,8/26/1969,2/27/2019,2/27/2024,4,4,PEN,43246.57436,1271.44776,127.144776,50,F
A22096,producto002,8/14/1976,2/27/2019,2/27/2024,4,4,PEN,14112.00098,414.8925,41.48925,50,F
A22097,producto002,9/15/1993,2/27/2019,2/27/2023,4,4,PEN,21571.34936,537.12164,53.712164,50,F
A22098,producto002,9/4/1990,2/27/2019,2/27/2023,4,4,PEN,55705.20934,1387.0593,138.70593,50,F
A22099,producto002,7/28/1983,2/27/2019,2/27/2023,4,4,PEN,48665.33408,1211.76528,121.176528,50,F
A22100,producto002,10/22/1972,2/27/2019,2/27/2024,4,4,PEN,40121.36106,1179.56652,117.956652,50,F
A22101,producto002,12/21/1963,2/27/2019,2/27/2024,4,4,PEN,37632.47136,1106.40068,110.640068,50,F
A22102,producto002,1/16/1962,2/27/2019,2/27/2024,4,4,PEN,20592.77176,605.42768,60.542768,50,F
A22103,producto002,1/20/1962,2/28/2019,2/28/2024,4,4,PEN,37078.0509,915.82414,91.582414,50,F
A22104,producto002,9/24/1991,2/28/2019,2/28/2023,4,4,PEN,38559.11114,960.1207,96.01207,50,F
A22105,producto002,6/25/1978,2/28/2019,2/28/2024,4,4,PEN,51145.13492,1503.66348,150.366348,50,F
A22106,producto002,3/17/1959,2/28/2019,2/28/2024,4,4,PEN,56345.75166,1656.56106,165.656106,50,F
A22107,producto002,12/20/1975,2/28/2019,2/28/2024,4,4,PEN,58605.8275,1723.0059,172.30059,50,F
A22108,producto002,8/11/1983,2/28/2019,2/28/2024,4,4,PEN,44535.49672,1157.9249,115.79249,50,F
A22109,producto002,1/4/1958,2/28/2019,2/28/2024,4,4,PEN,31749.83856,933.45384,93.345384,50,F
A22110,producto002,1/27/1995,2/28/2019,2/28/2024,4,4,PEN,36247.60414,1065.68176,106.568176,50,F
A22111,producto002,6/5/1958,2/28/2019,2/28/2024,4,4,PEN,43613.42722,1282.23238,128.223238,50,F
A22112,producto002,1/30/1970,2/28/2019,2/28/2024,4,4,PEN,49019.4584,1441.16852,144.116852,50,F
A22113,producto002,5/18/1982,2/28/2019,2/28/2024,4,4,PEN,51975.03366,1528.06588,152.806588,50,F
A22114,producto002,2/8/1977,2/28/2019,2/28/2024,4,4,PEN,66496.52966,1954.99414,195.499414,50,F
A22115,producto002,12/8/1987,2/28/2019,2/28/2024,4,4,PEN,32670.76032,960.52396,96.052396,50,F
A22116,producto002,8/11/1987,2/28/2019,2/28/2024,4,4,PEN,40668.21264,1195.64522,119.564522,50,F
A22117,producto002,12/6/1957,2/28/2019,2/28/2024,4,4,PEN,45840.46676,1347.70526,134.770526,50,F
A22118,producto002,5/23/1971,2/28/2019,2/28/2024,4,4,PEN,67199.83578,1975.67414,197.567414,50,F
A22119,producto002,4/3/1988,2/28/2019,2/28/2024,4,4,PEN,42776.22844,1257.62318,125.762318,50,F
A22120,producto002,10/3/1981,2/28/2019,2/28/2024,4,4,PEN,50123.12932,1473.6051,147.36051,50,F
A22121,producto002,1/27/1994,2/28/2019,2/28/2024,4,4,PEN,38343.63588,996.9311,99.69311,50,F
A22122,producto002,10/20/1957,2/28/2019,2/28/2024,4,4,PEN,58795.2563,1728.57916,172.857916,50,F
A22123,producto002,4/1/1975,2/28/2019,2/28/2023,4,4,PEN,22808.63376,567.93484,56.793484,50,F
A22124,producto002,9/28/1990,2/28/2019,2/28/2024,4,4,PEN,48482.16098,1425.37934,142.537934,50,F
A22125,producto002,8/11/1986,2/28/2019,2/28/2024,4,4,PEN,46101.95502,587.3392286,58.73392286,50,F
A22126,producto002,5/30/1985,2/28/2019,2/28/2024,4,4,PEN,44382.899,1304.8563,130.48563,50,F
A22127,producto002,9/16/1968,2/28/2019,2/28/2024,4,4,PEN,55910.63412,1643.77048,164.377048,50,F
A22128,producto002,6/14/1970,2/28/2019,2/28/2024,4,4,PEN,54365.55894,1598.34686,159.834686,50,F
A22129,producto002,7/23/1991,2/28/2019,2/28/2024,4,4,PEN,29156.25636,857.19634,85.719634,50,F
A22130,producto002,8/30/1970,2/28/2019,2/28/2023,4,4,PEN,19957.01686,496.93006,49.693006,50,F
A22131,producto002,3/18/1987,2/28/2019,2/28/2024,4,4,PEN,52752.9739,1550.92762,155.092762,50,F
A22132,producto002,7/22/1987,2/28/2019,2/28/2024,4,4,PEN,40982.93122,1204.89952,120.489952,50,F
A22133,producto002,12/12/1986,2/28/2019,2/28/2024,4,4,PEN,34852.01434,1024.65264,102.465264,50,F
A22134,producto002,9/3/1985,2/28/2019,2/28/2024,4,4,PEN,46386.60488,1363.76328,136.376328,50,F
A22135,producto002,5/11/1985,2/28/2019,2/28/2024,4,4,PEN,41398.44412,1217.11106,121.711106,50,F
A22136,producto002,7/10/1982,2/28/2019,2/28/2023,4,4,PEN,45685.91478,1137.57578,113.757578,50,F
A22137,producto002,12/18/1964,2/28/2019,2/28/2023,4,4,PEN,20604.02168,513.03978,51.303978,50,F
A22138,producto002,4/5/1963,2/28/2019,2/28/2024,4,4,PEN,28218.91468,829.64024,82.964024,50,F
A22139,producto002,7/3/1988,2/28/2019,2/28/2023,4,4,PEN,53638.26402,1335.59712,133.559712,50,F
A22140,producto002,8/28/1992,2/28/2019,2/28/2024,4,4,PEN,64233.08298,1888.4459,188.84459,50,F
A22141,producto002,1/9/1982,2/28/2019,2/28/2024,4,4,PEN,42545.29488,1250.8298,125.08298,50,F
A22142,producto002,2/13/1989,2/28/2019,2/28/2024,4,4,PEN,18058.77898,469.52906,46.952906,50,F
A22143,producto002,6/27/1982,2/28/2019,2/28/2024,4,4,PEN,37466.27654,1101.50986,110.150986,50,F
A22144,producto002,10/19/1988,2/28/2019,2/28/2024,4,4,PEN,47741.32066,1403.59296,140.359296,50,F
A22145,producto002,11/22/1977,2/28/2019,2/28/2024,4,4,PEN,128774.9701,3348.1437,334.81437,50,F
A22146,producto002,4/26/1975,2/28/2019,2/28/2023,4,4,PEN,21689.45284,540.0582,54.00582,50,F
A22147,producto002,4/29/1979,2/28/2019,2/28/2024,4,4,PEN,53131.54198,1562.0638,156.20638,50,F
A22148,producto002,1/29/1991,2/28/2019,2/28/2024,4,4,PEN,36697.40448,1078.90662,107.890662,50,F
A22149,producto002,11/23/1988,3/1/2019,3/1/2024,4,5,PEN,53102.14536,1561.20558,156.120558,50,F
A22150,producto002,9/23/1979,3/1/2019,3/1/2024,4,5,PEN,31896.99744,937.77596,93.777596,50,F
A22151,producto002,2/15/1986,3/1/2019,3/1/2024,4,5,PEN,44656.57812,1312.90082,131.290082,50,F
A22152,producto002,9/28/1975,3/4/2019,3/4/2023,4,4,PEN,64056.0932,1594.9967,159.49967,50,F
A22153,producto002,3/30/1974,3/4/2019,3/4/2024,4,5,PEN,62509.27056,1837.75922,183.775922,50,F
A22154,producto002,8/1/1979,3/4/2019,3/4/2024,4,5,PEN,47004.64736,1381.941,138.1941,50,F
A22155,producto002,1/20/1978,3/4/2019,3/4/2024,4,5,PEN,21490.41818,631.81536,63.181536,50,F
A22156,producto002,12/26/1967,3/4/2019,3/4/2023,4,4,PEN,21033.77276,523.74168,52.374168,50,F
A22157,producto002,1/5/1990,3/4/2019,3/4/2024,4,5,PEN,38109.35216,1120.41138,112.041138,50,F
A22158,producto002,2/5/1980,3/5/2019,3/5/2024,4,5,PEN,46313.43904,1361.61256,136.161256,50,F
A22159,producto002,4/27/1991,3/5/2019,3/5/2024,4,5,PEN,37545.56366,1103.83636,110.383636,50,F
A22160,producto002,1/13/1986,3/5/2019,3/5/2024,4,5,PEN,50156.42412,1474.5874,147.45874,50,F
A22161,producto002,6/17/1990,3/5/2019,3/5/2024,4,5,PEN,45879.39686,1348.853,134.8853,50,F
A22162,producto002,1/11/1973,3/5/2019,3/5/2024,4,5,PEN,61120.28802,1589.12358,158.912358,50,F
A22163,producto002,12/6/1959,3/5/2019,3/5/2024,4,5,PEN,46605.34758,1370.19476,137.019476,50,F
A22164,producto002,2/2/1988,3/5/2019,3/5/2024,4,5,PEN,42030.8075,1235.70238,123.570238,50,F
A22165,producto002,10/9/1968,3/5/2019,3/5/2024,4,5,PEN,53291.92572,1566.77884,156.677884,50,F
A22166,producto002,9/13/1960,3/11/2019,3/11/2024,4,5,PEN,41222.0644,1211.93072,121.193072,50,F
A22167,producto002,9/14/1977,3/6/2019,3/6/2024,4,5,PEN,40388.21578,1187.41458,118.741458,50,F
A22168,producto002,6/16/1973,3/6/2019,3/6/2024,4,5,PEN,35981.89716,1057.86472,105.786472,50,F
A22169,producto002,8/18/1983,3/6/2019,3/6/2024,4,5,PEN,36403.8829,1070.27272,107.027272,50,F
A22170,producto002,3/22/1967,3/6/2019,3/6/2024,4,5,PEN,25842.57588,759.77286,75.977286,50,F
A22171,producto002,12/21/1984,3/6/2019,3/6/2024,4,5,PEN,48854.04942,1270.20696,127.020696,50,F
A22172,producto002,10/26/1984,3/6/2019,3/6/2024,4,5,PEN,40217.28524,1182.39968,118.239968,50,F
A22173,producto002,6/22/1991,3/6/2019,3/6/2024,4,5,PEN,27970.0102,822.31952,82.231952,50,F
A22174,producto002,1/17/1985,3/6/2019,3/6/2023,4,4,PEN,34251.31204,736.40446,73.640446,50,F
A22175,producto002,2/6/1985,3/6/2019,3/6/2024,4,5,PEN,48118.5859,1251.0883,125.10883,50,F
A22176,producto002,4/27/1994,3/6/2019,3/6/2024,4,5,PEN,57887.10444,1701.88128,170.188128,50,F
A22177,producto002,6/25/1977,3/6/2019,3/6/2024,4,5,PEN,18840.70012,553.9138,55.39138,50,F
A22178,producto002,11/10/1987,3/6/2019,3/6/2024,4,5,PEN,41043.43056,1206.678,120.6678,50,F
A22179,producto002,7/9/1991,3/6/2019,3/6/2024,4,5,PEN,48800.0436,1434.71636,143.471636,50,F
A22180,producto002,5/6/1983,3/7/2019,3/7/2024,4,5,PEN,57497.2761,1690.42456,169.042456,50,F
A22181,producto002,3/2/1994,3/7/2019,3/7/2024,4,5,PEN,48292.61844,1255.60688,125.560688,50,F
A22182,producto002,8/14/1977,3/7/2019,3/7/2024,4,5,PEN,48628.07906,1429.67044,142.967044,50,F
A22183,producto002,4/3/1969,3/7/2019,3/7/2024,4,5,PEN,39409.26594,1158.63836,115.863836,50,F
A22184,producto002,3/1/1996,3/7/2019,3/7/2024,4,5,PEN,35662.83578,1048.48634,104.848634,50,F
A22185,producto002,3/8/1979,3/7/2019,3/7/2024,4,5,PEN,23523.71714,691.60124,69.160124,50,F
A22186,producto002,11/4/1964,3/7/2019,3/7/2024,4,5,PEN,51324.2961,1508.92654,150.892654,50,F
A22187,producto002,4/11/1983,3/7/2019,3/7/2024,4,5,PEN,40661.21246,1195.43842,119.543842,50,F
A22188,producto002,6/2/1983,3/7/2019,3/7/2024,4,5,PEN,47426.97432,1394.349,139.4349,50,F
A22189,producto002,9/23/1991,3/7/2019,3/7/2023,4,4,PEN,29990.4462,746.76514,74.676514,50,F
A22190,producto002,9/22/1993,3/7/2019,3/7/2024,4,5,PEN,39468.53482,1160.37548,116.037548,50,F
A22191,producto002,6/7/1993,3/8/2019,3/8/2024,4,5,PEN,22094.93594,649.58982,64.958982,50,F
A22192,producto002,5/20/1969,3/8/2019,3/8/2024,4,5,PEN,38313.10186,1126.3879,112.63879,50,F
A22193,producto002,4/7/1988,3/8/2019,3/8/2024,4,5,PEN,29063.74438,854.47692,85.447692,50,F
A22194,producto002,2/5/1990,3/8/2019,3/8/2024,4,5,PEN,30715.76618,903.0439,90.30439,50,F
A22195,producto002,12/7/1968,3/8/2019,3/8/2024,4,5,PEN,75130.22286,2208.8308,220.88308,50,F
A22196,producto002,6/6/1985,3/8/2019,3/8/2024,4,5,PEN,41725.86022,1226.75828,122.675828,50,F
A22197,producto002,8/13/1995,3/8/2019,3/8/2024,4,5,PEN,36188.7075,1063.94464,106.394464,50,F
A22198,producto002,8/7/1974,3/8/2019,3/8/2024,4,5,PEN,45963.89534,1351.3346,135.13346,50,F
A22199,producto002,7/25/1979,3/11/2019,3/11/2024,4,5,PEN,99365.46642,2921.34986,292.134986,50,F
A22200,producto002,9/21/1977,3/11/2019,3/11/2024,4,5,PEN,36328.3492,1068.04962,106.804962,50,F
A22201,producto002,3/12/1981,3/11/2019,3/11/2024,4,5,PEN,10143.7468,298.22628,29.822628,50,F
A22202,producto002,2/23/1967,3/11/2019,3/11/2023,4,4,PEN,38621.7612,961.68204,96.168204,50,F
A22203,producto002,6/24/1986,3/11/2019,3/11/2024,4,5,PEN,40498.5746,1190.651,119.0651,50,F
A22204,producto002,8/29/1982,3/11/2019,3/11/2024,4,5,PEN,18137.67318,533.24414,53.324414,50,F
A22205,producto002,4/13/1976,3/11/2019,3/11/2024,4,5,PEN,49044.13998,1441.90266,144.190266,50,F
A22206,producto002,7/9/1990,3/11/2019,3/11/2024,4,5,PEN,17273.81788,507.8491,50.78491,50,F
A22207,producto002,8/7/1988,3/11/2019,3/11/2024,4,5,PEN,19408.21102,570.60256,57.060256,50,F
A22208,producto002,12/26/1990,3/11/2019,3/11/2023,4,4,PEN,18709.48552,465.8687,46.58687,50,F
A22209,producto002,2/9/1964,3/11/2019,3/11/2024,4,5,PEN,55536.56394,1632.77906,163.277906,50,F
A22210,producto002,7/1/1988,3/11/2019,3/11/2024,4,5,PEN,55495.1419,1631.55894,163.155894,50,F
A22211,producto002,12/14/1982,3/11/2019,3/11/2024,4,5,PEN,37004.59554,1087.93344,108.793344,50,F
A22212,producto002,1/31/1974,3/11/2019,3/11/2024,4,5,PEN,21690.71432,253.779273,25.3779273,50,F
A22213,producto002,10/31/1991,3/11/2019,3/11/2024,4,5,PEN,51588.78296,1516.71256,151.671256,50,F
A22214,producto002,10/20/1983,3/12/2019,3/12/2024,4,5,PEN,32732.13856,465.1228414,46.51228414,50,F
A22215,producto002,5/22/1981,3/12/2019,3/12/2024,4,5,PEN,49551.22392,1456.81294,145.681294,50,F
A22216,producto002,5/9/1963,3/12/2019,3/12/2024,4,5,PEN,45224.18208,1329.58958,132.958958,50,F
A22217,producto002,6/26/1989,3/12/2019,3/12/2024,4,5,PEN,47155.1564,1386.36652,138.636652,50,F
A22218,producto002,10/17/1969,3/12/2019,3/12/2024,4,5,PEN,33437.98832,983.0755,98.30755,50,F
A22219,producto002,12/30/1991,3/12/2019,3/12/2023,4,4,PEN,26916.22978,670.21812,67.021812,50,F
A22220,producto002,10/6/1977,3/12/2019,3/12/2024,4,5,PEN,23661.24948,695.65452,69.565452,50,F
A22221,producto002,11/20/1985,3/12/2019,3/12/2024,4,5,PEN,43230.64042,571.94676,57.194676,50,F
A22222,producto002,8/29/1992,3/12/2019,3/12/2024,4,5,PEN,47183.13644,1387.18338,138.718338,50,F
A22223,producto002,12/14/1985,3/12/2019,3/12/2024,4,5,PEN,53221.17944,1383.7505,138.37505,50,F
A22224,producto002,7/7/1983,3/12/2019,3/12/2023,4,4,PEN,17124.09468,426.39058,42.639058,50,F
A22225,producto002,9/7/1989,3/12/2019,3/12/2024,4,5,PEN,35669.4844,1048.6828,104.86828,50,F
A22226,producto002,2/9/1991,3/12/2019,3/12/2023,4,4,PEN,30405.29734,757.0948,75.70948,50,F
A22227,producto002,12/4/1979,3/13/2019,3/13/2024,4,5,PEN,51737.28604,1345.17196,134.517196,50,F
A22228,producto002,7/22/1951,3/13/2019,3/13/2024,4,5,PEN,28026.74578,728.69082,72.869082,50,F
A22229,producto002,12/7/1970,3/13/2019,3/13/2024,4,5,PEN,46752.3617,1215.56006,121.556006,50,F
A22230,producto002,12/14/1985,3/13/2019,3/13/2024,4,5,PEN,32766.05376,963.33644,96.333644,50,F
A22231,producto002,10/30/1988,3/13/2019,3/13/2024,4,5,PEN,54739.32926,1609.32794,160.932794,50,F
A22232,producto002,4/27/1989,3/13/2019,3/13/2024,4,5,PEN,35285.91176,1037.40186,103.740186,50,F
A22233,producto002,1/1/1975,3/13/2019,3/13/2024,4,5,PEN,42316.56374,1244.1088,124.41088,50,F
A22234,producto002,3/13/1986,3/13/2019,3/13/2024,4,5,PEN,41193.54668,1211.09318,121.109318,50,F
A22235,producto002,9/21/1984,3/13/2019,3/13/2024,4,5,PEN,33646.21524,989.19678,98.919678,50,F
A22236,producto002,5/30/1987,3/13/2019,3/13/2024,4,5,PEN,49226.12398,1447.24844,144.724844,50,F
A22237,producto002,3/22/1985,3/13/2019,3/13/2024,4,5,PEN,52084.50324,1354.19878,135.419878,50,F
A22238,producto002,12/9/1988,3/13/2019,3/13/2024,4,5,PEN,33991.8194,999.361,99.9361,50,F
A22239,producto002,7/8/1990,3/13/2019,3/13/2024,4,5,PEN,50023.10016,1300.59622,130.059622,50,F
A22240,producto002,1/16/1983,3/13/2019,3/13/2024,4,5,PEN,57558.32346,1692.21338,169.221338,50,F
A22241,producto002,5/7/1991,3/13/2019,3/13/2024,4,5,PEN,45874.25788,1348.70824,134.870824,50,F
A22242,producto002,4/16/1976,3/13/2019,3/13/2024,4,5,PEN,64706.43784,1902.37388,190.237388,50,F
A22243,producto002,7/22/1976,3/13/2019,3/13/2023,4,4,PEN,47735.13734,1188.60368,118.860368,50,F
A22244,producto002,1/31/1954,3/13/2019,3/13/2024,4,5,PEN,50981.69054,1498.86572,149.886572,50,F
A22245,producto002,3/28/1996,3/13/2019,3/13/2024,4,5,PEN,30437.01012,894.84428,89.484428,50,F
A22246,producto002,1/27/1990,3/13/2019,3/13/2024,4,5,PEN,43906.44214,1290.83526,129.083526,50,F
A22247,producto002,12/22/1973,3/13/2019,3/13/2024,4,5,PEN,63189.64256,1642.94328,164.294328,50,F
A22248,producto002,9/10/1993,3/13/2019,3/13/2024,4,5,PEN,23883.50778,702.17906,70.217906,50,F
A22249,producto002,7/5/1976,3/13/2019,3/13/2024,4,5,PEN,61696.87744,1813.88416,181.388416,50,F
A22250,producto002,5/23/1977,3/13/2019,3/13/2024,4,5,PEN,26425.19352,776.8959,77.68959,50,F
A22251,producto002,4/30/1989,3/14/2019,3/14/2024,4,5,PEN,78475.16116,2307.17454,230.717454,50,F
A22252,producto002,2/2/1957,3/14/2019,3/14/2024,4,5,PEN,10143.81918,298.22628,29.822628,50,F
A22253,producto002,7/14/1979,3/14/2019,3/14/2024,4,5,PEN,45031.08258,1323.92326,132.392326,50,F
A22254,producto002,1/15/1985,3/14/2019,3/14/2024,4,5,PEN,52038.118,1529.91674,152.991674,50,F
A22255,producto002,12/14/1964,3/14/2019,3/14/2024,4,5,PEN,28235.6448,830.12622,83.012622,50,F
A22256,producto002,4/10/1979,3/14/2019,3/14/2024,4,5,PEN,31379.84234,922.56582,92.256582,50,F
A22257,producto002,3/8/1979,3/14/2019,3/14/2024,4,5,PEN,56382.06574,1657.63642,165.763642,50,F
A22258,producto002,8/24/1980,3/14/2019,3/14/2024,4,5,PEN,43177.49282,571.239504,57.1239504,50,F
A22259,producto002,12/20/1982,3/14/2019,3/14/2024,4,5,PEN,87765.39266,2580.30564,258.030564,50,F
A22260,producto002,3/19/1977,3/14/2019,3/14/2024,4,5,PEN,19153.28866,563.10606,56.310606,50,F
A22261,producto002,8/30/1990,3/14/2019,3/14/2024,4,5,PEN,53378.47152,1569.32248,156.932248,50,F
A22262,producto002,2/25/1987,3/15/2019,3/15/2024,4,5,PEN,45827.14884,1347.32268,134.732268,50,F
A22263,producto003,11/4/1969,3/15/2019,3/15/2024,4,5,PEN,48432.72544,1423.9214,142.39214,50,F
A22264,producto002,5/6/1980,3/15/2019,3/15/2023,4,4,PEN,31086.71368,774.06274,77.406274,50,F
A22265,producto002,12/16/1954,3/15/2019,3/15/2024,4,5,PEN,43515.80728,1279.3682,127.93682,50,F
A22266,producto002,11/6/1989,3/15/2019,3/15/2024,4,5,PEN,58300.47696,1714.03078,171.403078,50,F
A22267,producto002,6/19/1958,3/15/2019,3/15/2024,4,5,PEN,28550.48746,839.38052,83.938052,50,F
A22268,producto002,12/25/1989,3/15/2019,3/15/2024,4,5,PEN,86496.15766,2248.88796,224.888796,50,F
A22269,producto002,8/15/1953,7/9/2019,3/15/2024,4,4,PEN,33851.62968,945.46892,94.546892,50,F
A22270,producto002,6/18/1997,3/15/2019,3/15/2024,4,5,PEN,39119.87002,1150.12854,115.012854,50,F
A22271,producto002,6/26/1981,3/15/2019,3/15/2024,4,5,PEN,35205.46656,1035.04434,103.504434,50,F
A22272,producto002,9/20/1971,3/15/2019,3/15/2024,4,5,PEN,49417.72418,1452.88374,145.288374,50,F
A22273,producto002,8/6/1997,3/15/2019,3/15/2024,4,5,PEN,33726.73282,991.56464,99.156464,50,F
A22274,producto002,7/8/1993,3/15/2019,3/15/2024,4,5,PEN,24047.70698,706.9975,70.69975,50,F
A22275,producto002,9/19/1966,3/15/2019,3/15/2024,4,5,PEN,61342.7221,1803.47178,180.347178,50,F
A22276,producto002,5/21/1976,3/15/2019,3/15/2024,4,5,PEN,27901.28022,820.29288,82.029288,50,F
